timestamp,c,h,l,o
2018-11-26T09:00:00Z,3934.26804166,3988.08027395,3934.26804166,3970.134582
2018-11-26T10:00:00Z,3992.01543937,3999.42030987,3940.09395373,3940.09395373
2018-11-26T11:00:00Z,3989.87412556,4003.48756403,3963.2358455,3993.77758846
2018-11-26T12:00:00Z,3958.73806876,3989.99634075,3958.73806876,3989.99634075
2018-11-26T13:00:00Z,3933.6293769,3973.99720231,3933.6293769,3958.73806876
2018-11-26T14:00:00Z,3820.42581152,3917.47114004,3798.85142877,3917.47114004
2018-11-26T15:00:00Z,3803.82972793,3830.91202615,3794.58600193,3830.70541562
2018-11-26T16:00:00Z,3772.33454593,3801.12801602,3643.29415256,3801.12801602
2018-11-26T17:00:00Z,3836.45668532,3843.43396836,3779.05720714,3779.05720714
2018-11-26T18:00:00Z,3865.06595111,3866.00469416,3785.65607901,3825.87912039
2018-11-26T19:00:00Z,3855.57290456,3882.24238006,3838.15070671,3865.06595111
2018-11-26T20:00:00Z,3708.17371016,3847.53936838,3695.90136387,3847.53936838
2018-11-26T21:00:00Z,3702.94489473,3732.72815903,3642.425641,3698.57784984
2018-11-26T22:00:00Z,3710.15079535,3753.02636855,3697.80575908,3702.94489473
2018-11-26T23:00:00Z,3775.08662841,3775.08662841,3689.22975213,3708.46616944
2018-11-27T00:00:00Z,3794.23585943,3794.23585943,3745.65025653,3779.13170862
2018-11-27T01:00:00Z,3725.19887266,3794.8664886,3721.06826626,3794.8664886
2018-11-27T02:00:00Z,3748.38550739,3748.38550739,3707.62381111,3727.80115917
2018-11-27T03:00:00Z,3743.39673322,3784.3635713,3735.13875205,3755.76346236
2018-11-27T04:00:00Z,3749.56127737,3756.63585194,3719.54557774,3735.79167378
2018-11-27T05:00:00Z,3772.1433825,3794.6069103,3744.3273159,3744.75407738
2018-11-27T06:00:00Z,3787.006174,3792.70503006,3762.9505258,3772.1433825
2018-11-27T07:00:00Z,3771.26381458,3825.32419841,3769.36732878,3798.15679607
2018-11-27T08:00:00Z,3715.07707331,3785.12800368,3708.51702113,3773.70302489
2018-11-27T09:00:00Z,3720.92343594,3728.03882952,3687.38135651,3715.55610801
2018-11-27T10:00:00Z,3731.69757799,3750.62554611,3660.42586755,3720.92343594
2018-11-27T11:00:00Z,3706.01712847,3733.89900511,3705.22016222,3727.14717792
2018-11-27T12:00:00Z,3727.96099059,3728.33920195,3691.18983408,3700.65953386
2018-11-27T13:00:00Z,3741.57849755,3765.30458585,3718.65465428,3724.46011043
2018-11-27T14:00:00Z,3754.19049074,3764.14080588,3741.57849755,3741.57849755
2018-11-27T15:00:00Z,3714.52998223,3751.49218287,3697.43942796,3751.49218287
2018-11-27T16:00:00Z,3730.79700073,3731.44723501,3694.22204735,3713.14031776
2018-11-27T17:00:00Z,3725.56530756,3750.13328225,3722.59089616,3727.4946365
2018-11-27T18:00:00Z,3756.01673398,3763.75152197,3725.45119183,3726.95095493
2018-11-27T19:00:00Z,3762.99437985,3787.53600158,3746.95906103,3768.12292705
2018-11-27T20:00:00Z,3768.95177298,3769.44839549,3736.54993503,3762.99437985
2018-11-27T21:00:00Z,3796.71407898,3796.71407898,3752.21852035,3768.34086686
2018-11-27T22:00:00Z,3853.34351315,3857.78402149,3796.41803286,3818.36858001
2018-11-27T23:00:00Z,3813.57141959,3853.34351315,3813.14285232,3853.34351315
2018-11-28T00:00:00Z,3843.69458175,3863.91321004,3817.01069843,3820.72327906
2018-11-28T01:00:00Z,3837.27350376,3851.21048451,3831.3170836,3838.88985488
2018-11-28T02:00:00Z,3847.67766558,3865.63194147,3836.64590443,3837.27350376
2018-11-28T03:00:00Z,3878.63584611,3880.6922923,3842.93755475,3845.5963224
2018-11-28T04:00:00Z,4026.82361176,4040.18000314,3869.13687781,3880.91706988
2018-11-28T05:00:00Z,4027.51628056,4076.23774515,4025.17843233,4031.56218686
2018-11-28T06:00:00Z,4026.47145419,4047.43860821,4021.61784742,4027.51628056
2018-11-28T07:00:00Z,4051.85109919,4052.12556025,4017.16198537,4021.74378034
2018-11-28T08:00:00Z,4010.9079596,4069.40987929,4001.4123867,4068.92557086
2018-11-28T09:00:00Z,4017.70767122,4025.09740454,4001.11160042,4002.27069807
2018-11-28T10:00:00Z,4050.53597244,4050.53597244,3999.48925637,4017.70767122
2018-11-28T11:00:00Z,4048.90177549,4059.64067895,4030.29859343,4053.23470254
2018-11-28T12:00:00Z,4092.75376765,4092.75376765,4029.77048629,4039.65013037
2018-11-28T13:00:00Z,4159.83585218,4187.91742213,4129.53804314,4129.53804314
2018-11-28T14:00:00Z,4231.06634569,4231.06634569,4155.85353129,4159.83585218
2018-11-28T15:00:00Z,4221.39088408,4240.79898424,4187.74036136,4240.79898424
2018-11-28T16:00:00Z,4200.94597648,4222.84742648,4181.62172133,4217.50401628
2018-11-28T17:00:00Z,4209.96947213,4239.81330062,4174.6928713,4200.94597648
2018-11-28T18:00:00Z,4259.35744876,4263.2107463,4229.88194948,4239.81403506
2018-11-28T19:00:00Z,4330.52496884,4356.53279657,4251.46313444,4251.46313444
2018-11-28T20:00:00Z,4349.34424295,4385.89485524,4330.52496884,4330.52496884
2018-11-28T21:00:00Z,4272.77497938,4358.46725071,4272.77497938,4358.46725071
2018-11-28T22:00:00Z,4224.07456589,4282.39162145,4201.05390551,4282.39162145
2018-11-28T23:00:00Z,4260.82825547,4261.51707784,4213.43539676,4224.07456589
2018-11-29T00:00:00Z,4256.60659997,4275.36226229,4224.39517539,4266.9854563
2018-11-29T01:00:00Z,4147.82872688,4265.37333217,4147.82872688,4255.49022903
2018-11-29T02:00:00Z,4171.44833973,4186.00914822,4157.58320756,4162.92739377
2018-11-29T03:00:00Z,4164.4255927,4196.74764394,4162.34185624,4171.44833973
2018-11-29T04:00:00Z,4181.20203262,4193.98752117,4141.93037751,4169.24679857
2018-11-29T05:00:00Z,4233.78538383,4240.46716806,4175.46240282,4181.68903631
2018-11-29T06:00:00Z,4215.85071079,4234.38939964,4201.20273975,4234.38939964
2018-11-29T07:00:00Z,4191.16146776,4224.27226659,4179.16206035,4215.85071079
2018-11-29T08:00:00Z,4239.68542488,4251.00311227,4186.37385964,4189.29473745
2018-11-29T09:00:00Z,4350.66693551,4362.37409821,4232.36117842,4232.36117842
2018-11-29T10:00:00Z,4341.02708485,4363.14256964,4319.0073883,4357.4696296
2018-11-29T11:00:00Z,4395.90645036,4414.34460065,4333.16999656,4341.02708485
2018-11-29T12:00:00Z,4354.20576728,4387.89943517,4348.12454167,4387.89943517
2018-11-29T13:00:00Z,4307.09166587,4333.75806258,4260.31886476,4333.75806258
2018-11-29T14:00:00Z,4297.88647164,4342.6655022,4295.09129096,4306.77475382
2018-11-29T15:00:00Z,4302.32462246,4311.10612126,4271.27905676,4305.51857229
2018-11-29T16:00:00Z,4332.18690765,4337.02966598,4276.97123013,4296.60117483
2018-11-29T17:00:00Z,4319.52866529,4371.15700227,4319.52866529,4332.35480948
2018-11-29T18:00:00Z,4266.84514436,4332.69773387,4266.84514436,4312.37853063
2018-11-29T19:00:00Z,4238.50754204,4266.84514436,4208.05068158,4266.84514436
2018-11-29T20:00:00Z,4235.57495773,4256.29916485,4216.4576272,4234.73511297
2018-11-29T21:00:00Z,4232.16103548,4239.71511147,4180.20307618,4234.71313566
2018-11-29T22:00:00Z,4241.6505408,4253.83053725,4206.96311449,4234.7785129
2018-11-29T23:00:00Z,4274.74204089,4292.91506588,4241.6505408,4241.6505408
2018-11-30T00:00:00Z,4245.87658356,4291.11260336,4232.75190988,4278.84645524
2018-11-30T01:00:00Z,4245.84962,4252.03334337,4218.35067202,4249.22049198
2018-11-30T02:00:00Z,4303.95411322,4303.95411322,4245.2164387,4249.15215439
2018-11-30T03:00:00Z,4289.47573886,4304.92215222,4288.46516892,4299.99605177
2018-11-30T04:00:00Z,4297.44459471,4297.44459471,4273.58593596,4289.47573886
2018-11-30T05:00:00Z,4317.11905819,4322.97639207,4299.73172863,4299.73172863
2018-11-30T06:00:00Z,4304.29566383,4309.04363611,4292.03649157,4309.04363611
2018-11-30T07:00:00Z,4217.85554396,4303.75115901,4202.20161012,4303.75115901
2018-11-30T08:00:00Z,4221.49306285,4236.32092768,4201.46267544,4215.21964909
2018-11-30T09:00:00Z,4207.14271128,4223.13444122,4196.67288554,4221.49306285
2018-11-30T10:00:00Z,4103.54292852,4214.28542148,4096.61745865,4212.46590233
2018-11-30T11:00:00Z,4009.25686558,4088.18785034,4006.12316107,4088.18785034
2018-11-30T12:00:00Z,3994.65712434,4020.12468807,3945.99569364,4008.66613201
2018-11-30T13:00:00Z,4036.12146134,4046.63491075,3994.65712434,3994.65712434
2018-11-30T14:00:00Z,4034.22167837,4037.47943274,4000.10188847,4035.81318066
2018-11-30T15:00:00Z,4006.43053519,4034.48723219,3971.96464555,4034.48723219
2018-11-30T16:00:00Z,4050.72248226,4050.72248226,4013.26290007,4013.26290007
2018-11-30T17:00:00Z,4042.51041135,4061.09641456,4035.51275727,4050.72248226
2018-11-30T18:00:00Z,4025.44518424,4051.81436989,4022.37362009,4039.51963893
2018-11-30T19:00:00Z,4022.75501496,4040.90974695,4014.39749006,4022.35171619
2018-11-30T20:00:00Z,4014.02177045,4027.95297328,4005.88857019,4016.24433359
2018-11-30T21:00:00Z,3959.74888042,4025.85545808,3959.74888042,4010.75267069
2018-11-30T22:00:00Z,3973.11360768,3979.00593014,3953.97910887,3958.34104367
2018-11-30T23:00:00Z,4016.44911794,4027.2831012,3991.21511089,3992.77465365
2018-12-01T00:00:00Z,4010.84208176,4024.4822046,3999.17991418,4017.26845712
2018-12-01T01:00:00Z,4027.50492992,4037.89986405,4010.84208176,4010.84208176
2018-12-01T02:00:00Z,4014.71817143,4023.95021667,4009.27133503,4023.69711396
2018-12-01T03:00:00Z,4013.73709666,4017.44087961,3991.78406387,4004.59804234
2018-12-01T04:00:00Z,3987.18290482,4017.37574712,3982.37720725,4017.37574712
2018-12-01T05:00:00Z,3978.21883521,4005.09974615,3974.41376169,3987.18290482
2018-12-01T06:00:00Z,3967.38577673,4000.65935485,3967.38577673,3984.34507935
2018-12-01T07:00:00Z,3976.66171407,3987.12536356,3972.12775259,3973.31923039
2018-12-01T08:00:00Z,4017.64408341,4028.34890654,3977.83584271,3977.83584271
2018-12-01T09:00:00Z,4020.17627426,4021.17413032,4004.75551607,4013.37615692
2018-12-01T10:00:00Z,4150.10971251,4150.10971251,4019.33209334,4019.7127475
2018-12-01T11:00:00Z,4159.42416408,4168.22516306,4148.30509466,4149.42870473
2018-12-01T12:00:00Z,4183.06140314,4210.38671229,4159.56041831,4159.56041831
2018-12-01T13:00:00Z,4188.56565482,4207.58750076,4177.29450919,4177.29450919
2018-12-01T14:00:00Z,4202.36348233,4202.45406517,4169.18704583,4188.56565482
2018-12-01T15:00:00Z,4205.03949802,4205.03949802,4184.51849016,4200.7468217
2018-12-01T16:00:00Z,4274.68188246,4282.94688284,4210.00523961,4210.00523961
2018-12-01T17:00:00Z,4252.034556,4282.27895293,4236.5852383,4272.15988809
2018-12-01T18:00:00Z,4258.83138165,4276.97060102,4251.35141292,4252.034556
2018-12-01T19:00:00Z,4283.60117585,4283.60117585,4247.70559286,4251.80961116
2018-12-01T20:00:00Z,4205.72127376,4309.37731216,4205.72127376,4301.16246257
2018-12-01T21:00:00Z,4222.14304589,4259.42491389,4203.40465634,4209.98784451
2018-12-01T22:00:00Z,4224.43032071,4242.61728805,4224.43032071,4225.44654501
2018-12-01T23:00:00Z,4215.68477834,4236.40479929,4204.42354208,4224.43032071
2018-12-02T00:00:00Z,4242.64204221,4243.84046227,4198.99283947,4214.67193177
2018-12-02T01:00:00Z,4289.64623992,4289.64623992,4228.46902269,4243.81911628
2018-12-02T02:00:00Z,4283.25670673,4306.81129147,4267.42941476,4287.06636104
2018-12-02T03:00:00Z,4202.28002611,4281.890442,4193.28994839,4281.890442
2018-12-02T04:00:00Z,4190.23314642,4208.96839475,4190.23314642,4208.96839475
2018-12-02T05:00:00Z,4152.48423341,4188.8677244,4126.81434938,4188.8677244
2018-12-02T06:00:00Z,4165.11279763,4165.11279763,4128.54543306,4144.53028807
2018-12-02T07:00:00Z,4181.43256667,4189.41149405,4138.75940228,4165.11279763
2018-12-02T08:00:00Z,4182.08321313,4183.80317074,4157.7372972,4181.9048754
2018-12-02T09:00:00Z,4213.01666448,4221.64613241,4172.89166126,4172.89166126
2018-12-02T10:00:00Z,4124.96044724,4203.08351603,4109.36738106,4203.08351603
2018-12-02T11:00:00Z,4125.82357324,4141.32260896,4117.18052998,4124.96044724
2018-12-02T12:00:00Z,4160.57108727,4169.06678597,4127.39386,4133.82502944
2018-12-02T13:00:00Z,4133.47032388,4166.99902636,4117.51907056,4157.44865533
2018-12-02T14:00:00Z,4160.18232164,4178.52592897,4130.97586263,4130.97586263
2018-12-02T15:00:00Z,4180.05273774,4180.05273774,4135.24822083,4158.04804703
2018-12-02T16:00:00Z,4174.62889701,4180.05273774,4153.98115001,4180.05273774
2018-12-02T17:00:00Z,4140.94652313,4170.84111812,4128.70208834,4170.84111812
2018-12-02T18:00:00Z,4146.72792477,4164.47871052,4141.42407469,4144.21315537
2018-12-02T19:00:00Z,4164.6905076,4166.52608643,4137.89030688,4146.72792477
2018-12-02T20:00:00Z,4217.16289482,4220.01033469,4159.9905424,4166.60125972
2018-12-02T21:00:00Z,4202.32912989,4222.80893243,4194.60272865,4213.94626746
2018-12-02T22:00:00Z,4162.47863975,4209.16896759,4154.41577151,4198.51053918
2018-12-02T23:00:00Z,4138.38283552,4187.44639607,4134.24371986,4162.47863975
2018-12-03T00:00:00Z,4136.49437546,4157.14164169,4116.57612348,4139.8780641
2018-12-03T01:00:00Z,4140.56029106,4153.92821084,4123.83803895,4137.74424191
2018-12-03T02:00:00Z,3999.93741756,4140.23446297,3993.88562861,4140.23446297
2018-12-03T03:00:00Z,4017.00452623,4018.53107459,3995.75931957,3999.93741756
2018-12-03T04:00:00Z,4024.59736686,4024.59736686,4007.23868617,4017.79328112
2018-12-03T05:00:00Z,4016.9024442,4029.17570869,4007.38046188,4026.89631738
2018-12-03T06:00:00Z,4022.27662411,4022.27662411,3995.33581131,4014.11499475
2018-12-03T07:00:00Z,4022.07376309,4022.54283422,3999.10087963,4019.08869514
2018-12-03T08:00:00Z,3994.66631412,4025.16534344,3994.66631412,4019.49147227
2018-12-03T09:00:00Z,4027.13570678,4035.38056715,4001.52346475,4001.52346475
2018-12-03T10:00:00Z,4033.28097478,4044.18110504,4024.67813459,4033.91250354
2018-12-03T11:00:00Z,4018.81387918,4033.92386238,4003.84988874,4031.54893985
2018-12-03T12:00:00Z,4043.761123,4048.46437556,4014.32266617,4015.91930462
2018-12-03T13:00:00Z,4020.38363619,4045.16024517,4012.90185527,4045.16024517
2018-12-03T14:00:00Z,4012.70178377,4037.63728018,4008.91107753,4021.13792183
2018-12-03T15:00:00Z,3882.31842152,4008.48811586,3874.71192617,4008.48811586
2018-12-03T16:00:00Z,3873.50417665,3886.62061561,3839.51570391,3880.74011679
2018-12-03T17:00:00Z,3886.09080694,3886.09080694,3869.18691103,3880.10532751
2018-12-03T18:00:00Z,3886.18241404,3901.74984801,3884.49740687,3890.1036881
2018-12-03T19:00:00Z,3882.65781432,3895.74481147,3874.01549327,3889.14355133
2018-12-03T20:00:00Z,3885.52190888,3889.9035719,3860.65071521,3880.77713176
2018-12-03T21:00:00Z,3905.36819969,3905.36819969,3882.3771483,3887.4299615
2018-12-03T22:00:00Z,3896.3551868,3925.28323721,3896.3551868,3914.53357734
2018-12-03T23:00:00Z,3892.75933911,3915.33243824,3891.5483021,3894.3442147
2018-12-04T00:00:00Z,3914.09708671,3918.33848328,3884.45927788,3891.88798435
2018-12-04T01:00:00Z,3916.95024209,3921.94848604,3907.15671513,3909.61179361
2018-12-04T02:00:00Z,3898.03806514,3916.82065989,3898.03806514,3916.82065989
2018-12-04T03:00:00Z,3877.01531063,3900.91128158,3859.53504293,3898.10087831
2018-12-04T04:00:00Z,3874.98581079,3883.74979906,3867.93921241,3879.15787472
2018-12-04T05:00:00Z,3853.91937287,3878.44148412,3853.91937287,3877.09588427
2018-12-04T06:00:00Z,3992.59548437,3992.59548437,3832.74993843,3848.64009338
2018-12-04T07:00:00Z,4003.50844812,4003.50844812,3991.00357117,3991.00357117
2018-12-04T08:00:00Z,3996.83380911,4021.50198569,3996.5230507,4015.90543659
2018-12-04T09:00:00Z,4014.8492767,4016.53643653,3996.8781867,3997.68659028
2018-12-04T10:00:00Z,3996.53742829,4026.18237842,3990.70757901,4019.29817108
2018-12-04T11:00:00Z,3996.74820738,3996.99690462,3985.66751938,3990.27232605
2018-12-04T12:00:00Z,,,,
2018-12-04T13:00:00Z,,,,
2018-12-04T14:00:00Z,,,,
2018-12-04T15:00:00Z,,,,
2018-12-04T16:00:00Z,,,,
2018-12-04T17:00:00Z,,,,
2018-12-04T18:00:00Z,,,,
2018-12-04T19:00:00Z,,,,
2018-12-04T20:00:00Z,,,,
2018-12-04T21:00:00Z,,,,
2018-12-04T22:00:00Z,,,,
2018-12-04T23:00:00Z,,,,
2018-12-05T00:00:00Z,,,,
2018-12-05T01:00:00Z,,,,
2018-12-05T02:00:00Z,,,,
2018-12-05T03:00:00Z,,,,
2018-12-05T04:00:00Z,,,,
2018-12-05T05:00:00Z,,,,
2018-12-05T06:00:00Z,,,,
2018-12-05T07:00:00Z,,,,
2018-12-05T08:00:00Z,,,,
2018-12-05T09:00:00Z,,,,
2018-12-05T10:00:00Z,,,,
2018-12-05T11:00:00Z,,,,
2018-12-05T12:00:00Z,,,,
2018-12-05T13:00:00Z,,,,
2018-12-05T14:00:00Z,3863.60761267,3881.85009559,3857.37974221,3881.85009559
2018-12-05T15:00:00Z,3876.08871528,3879.08698207,3867.66876131,3867.66876131
2018-12-05T16:00:00Z,3797.36197511,3877.90838923,3797.36197511,3877.90838923
2018-12-05T17:00:00Z,3783.03834478,3785.14465887,3761.92693626,3771.86022137
2018-12-05T18:00:00Z,3790.120426,3790.120426,3773.17135421,3781.30231059
2018-12-05T19:00:00Z,3770.85773315,3787.47439736,3770.85773315,3786.95036058
2018-12-05T20:00:00Z,3776.20965632,3782.43187348,3771.89292756,3771.89292756
2018-12-05T21:00:00Z,3779.73909393,3799.19904405,3779.73909393,3788.19299538
2018-12-05T22:00:00Z,3770.59716592,3778.37648198,3769.74340961,3778.37648198
2018-12-05T23:00:00Z,3753.99482663,3793.00839568,3753.99482663,3769.83954343
2018-12-06T00:00:00Z,3780.22795954,3784.36205579,3754.07446712,3754.07446712
2018-12-06T01:00:00Z,3777.00448839,3790.73283396,3777.00448839,3784.47964758
2018-12-06T02:00:00Z,3757.66350708,3778.38214613,3757.66350708,3777.83465287
2018-12-06T03:00:00Z,3766.45390377,3769.66068495,3745.5810266,3745.5810266
2018-12-06T04:00:00Z,3744.60252597,3767.95401674,3744.60252597,3765.55077609
2018-12-06T05:00:00Z,3864.10435146,3864.10435146,3740.38950584,3740.38950584
2018-12-06T06:00:00Z,3860.85747183,3869.38811362,3851.07215484,3867.12750276
2018-12-06T07:00:00Z,3854.61587211,3861.27651393,3850.34921876,3861.27651393
2018-12-06T08:00:00Z,3862.94580348,3869.47948279,3860.07575997,3860.07575997
2018-12-06T09:00:00Z,3867.67321915,3874.96603127,3860.58908286,3862.15902679
2018-12-06T10:00:00Z,3816.71989451,3866.52029336,3816.71989451,3865.33444873
2018-12-06T11:00:00Z,3819.25481885,3825.06295765,3818.86131703,3819.5001109
2018-12-06T12:00:00Z,3786.35561513,3831.37849669,3786.03475668,3823.96414091
2018-12-06T13:00:00Z,3737.01641447,3783.82451398,3737.01641447,3783.82451398
2018-12-06T14:00:00Z,3744.08738169,3744.08738169,3675.08934563,3731.64832583
2018-12-06T15:00:00Z,3699.88019978,3750.34259478,3674.76060098,3750.34259478
2018-12-06T16:00:00Z,3650.36281351,3692.20244188,3650.36281351,3692.20244188
2018-12-06T17:00:00Z,3656.95984842,3660.93230354,3637.83679908,3660.93230354
2018-12-06T18:00:00Z,3656.25971199,3664.84192593,3637.1214896,3664.84192593
2018-12-06T19:00:00Z,3675.81439864,3675.81439864,3647.3668156,3659.67148899
2018-12-06T20:00:00Z,3675.24560215,3680.58250366,3671.49454161,3680.58250366
2018-12-06T21:00:00Z,3668.52174865,3689.45551857,3668.52174865,3681.32619094
2018-12-06T22:00:00Z,3645.67792255,3661.53332911,3642.95321484,3656.5851602
2018-12-06T23:00:00Z,3521.10172384,3662.68476355,3521.10172384,3645.95437349
2018-12-07T00:00:00Z,3430.00249157,3512.59040851,3430.00249157,3512.59040851
2018-12-07T01:00:00Z,3430.99979748,3437.03792705,3402.65939869,3403.72978313
2018-12-07T02:00:00Z,3384.68985314,3436.36743894,3384.68985314,3427.63519068
2018-12-07T03:00:00Z,3394.5847969,3406.85616185,3379.9566545,3396.10077093
2018-12-07T04:00:00Z,3408.4500346,3421.16077173,3390.66605141,3390.66605141
2018-12-07T05:00:00Z,3452.90486898,3456.13812381,3397.65873532,3406.83387698
2018-12-07T06:00:00Z,3412.15491249,3448.48911403,3408.81993877,3448.48911403
2018-12-07T07:00:00Z,3429.87262555,3439.64267997,3416.31984413,3416.31984413
2018-12-07T08:00:00Z,3403.504641,3438.1520139,3402.78132546,3422.45525105
2018-12-07T09:00:00Z,3405.99580558,3413.97573351,3391.17900774,3398.88613585
2018-12-07T10:00:00Z,3411.0449132,3419.5210219,3402.28481483,3402.866543
2018-12-07T11:00:00Z,3422.45385813,3444.97835441,3413.8417768,3413.8417768
2018-12-07T12:00:00Z,3425.90977391,3433.4073279,3413.45176425,3418.68921649
2018-12-07T13:00:00Z,3425.5869864,3429.97138062,3416.64583224,3417.67145002
2018-12-07T14:00:00Z,3451.15499954,3451.15499954,3426.39603403,3428.57037941
2018-12-07T15:00:00Z,3389.08009298,3448.12816444,3389.08009298,3444.07586217
2018-12-07T16:00:00Z,3312.18376122,3384.25677074,3296.93369608,3376.67403289
2018-12-07T17:00:00Z,3295.94389344,3312.45152608,3280.22875211,3312.45152608
2018-12-07T18:00:00Z,3288.11637387,3306.02002174,3288.06673658,3293.11641341
2018-12-07T19:00:00Z,3492.46388689,3492.46388689,3284.78742202,3284.78742202
2018-12-07T20:00:00Z,3388.5756541,3490.7598254,3388.5756541,3490.7598254
2018-12-07T21:00:00Z,3403.33316076,3407.75491742,3374.16387821,3376.59639368
2018-12-07T22:00:00Z,3425.60509474,3425.60509474,3403.90661296,3416.45969285
2018-12-07T23:00:00Z,3419.93720035,3430.20252036,3405.57826005,3427.46563423
2018-12-08T00:00:00Z,3474.26953502,3474.26953502,3421.9104035,3421.9104035
2018-12-08T01:00:00Z,3466.7018668,3483.91031057,3463.09247314,3483.91031057
2018-12-08T02:00:00Z,3435.36598106,3474.44408063,3431.20474839,3472.07107345
2018-12-08T03:00:00Z,3478.94618261,3485.10408724,3453.17384639,3453.17384639
2018-12-08T04:00:00Z,3485.72581719,3503.04458419,3473.31895318,3477.50463076
2018-12-08T05:00:00Z,3467.85091508,3492.72775001,3461.07252307,3484.12458388
2018-12-08T06:00:00Z,3461.77235645,3471.38027235,3453.67027954,3471.38027235
2018-12-08T07:00:00Z,3468.54875165,3475.12731509,3460.67457802,3460.67457802
2018-12-08T08:00:00Z,3426.87643916,3468.41068923,3424.20141306,3468.41068923
2018-12-08T09:00:00Z,3426.50461482,3431.04157123,3422.42473241,3424.9275366
2018-12-08T10:00:00Z,3427.84607323,3451.56788266,3425.19228575,3432.52096536
2018-12-08T11:00:00Z,3449.67396434,3450.46034407,3429.87391931,3429.87391931
2018-12-08T12:00:00Z,3401.27244625,3451.55865999,3392.33126972,3451.55865999
2018-12-08T13:00:00Z,3388.77863219,3407.84769932,3386.63377064,3403.04407847
2018-12-08T14:00:00Z,3395.87481967,3402.47298499,3377.56847026,3377.56847026
2018-12-08T15:00:00Z,3416.95759134,3425.75877278,3392.65072812,3392.65072812
2018-12-08T16:00:00Z,3424.62738232,3438.68388593,3413.95796528,3413.95796528
2018-12-08T17:00:00Z,3424.87086453,3433.80035441,3412.27172478,3416.20941057
2018-12-08T18:00:00Z,3439.21047151,3439.47579274,3421.12192503,3421.12192503
2018-12-08T19:00:00Z,3425.61073942,3445.35435076,3413.93496192,3445.35435076
2018-12-08T20:00:00Z,3410.79267268,3422.05775147,3398.66740591,3422.05775147
2018-12-08T21:00:00Z,3359.13149254,3414.4583616,3350.65070337,3405.99253514
2018-12-08T22:00:00Z,3415.76317212,3415.76317212,3354.77238893,3362.46189028
2018-12-08T23:00:00Z,3476.11471452,3506.04339159,3476.11471452,3496.61868902
2018-12-09T00:00:00Z,3482.6653552,3484.04266447,3469.09435766,3473.22762038
2018-12-09T01:00:00Z,3489.80813223,3500.4664664,3480.51921834,3482.92713681
2018-12-09T02:00:00Z,3505.14205992,3505.14205992,3490.52552218,3493.07996904
2018-12-09T03:00:00Z,3490.63580235,3506.57560708,3489.80539212,3506.57560708
2018-12-09T04:00:00Z,3493.8718454,3495.66879672,3488.21500264,3494.69152547
2018-12-09T05:00:00Z,3489.70230604,3495.33036306,3487.73380315,3493.78710637
2018-12-09T06:00:00Z,3506.71286688,3506.71286688,3489.18603535,3489.18603535
2018-12-09T07:00:00Z,3500.41544545,3517.21874569,3500.41544545,3510.91421545
2018-12-09T08:00:00Z,3493.4224351,3500.00055535,3491.6825494,3492.27101279
2018-12-09T09:00:00Z,3505.68505886,3505.68505886,3493.61583764,3494.05779628
2018-12-09T10:00:00Z,3477.03348302,3501.13980915,3477.03348302,3501.13980915
2018-12-09T11:00:00Z,3506.11535256,3508.59328532,3479.78730079,3479.78730079
2018-12-09T12:00:00Z,3509.3372428,3519.14028849,3507.83690234,3507.83690234
2018-12-09T13:00:00Z,3544.01513972,3544.01513972,3509.73646696,3509.73646696
2018-12-09T14:00:00Z,3585.17815701,3589.15072459,3543.60897053,3543.60897053
2018-12-09T15:00:00Z,3615.32093674,3615.32093674,3571.51301402,3582.33293174
2018-12-09T16:00:00Z,3633.48322188,3634.02008574,3619.06647033,3629.9798694
2018-12-09T17:00:00Z,3648.63514095,3685.30559965,3634.56688874,3634.56688874
2018-12-09T18:00:00Z,3641.13568828,3650.6843105,3637.0399721,3640.24997069
2018-12-09T19:00:00Z,3631.07426664,3651.51212089,3627.30543212,3641.21815309
2018-12-09T20:00:00Z,3645.34385986,3655.47867535,3636.84288474,3636.84288474
2018-12-09T21:00:00Z,3627.24192419,3651.64190875,3627.24192419,3650.29638734
2018-12-09T22:00:00Z,3608.6014826,3617.16099044,3597.36409078,3613.47171209
2018-12-09T23:00:00Z,3616.21025798,3620.36537458,3602.3263953,3606.33853823
2018-12-10T00:00:00Z,3630.89383303,3637.61666445,3612.04639531,3614.23427278
2018-12-10T01:00:00Z,3634.53515141,3647.33258231,3631.5485832,3631.5485832
2018-12-10T02:00:00Z,3608.96999932,3632.61245122,3607.99920759,3631.87546043
2018-12-10T03:00:00Z,3610.28160542,3613.7354731,3597.97120565,3609.42552757
2018-12-10T04:00:00Z,3599.39888906,3609.46197483,3597.97152315,3609.24346864
2018-12-10T05:00:00Z,3602.91371025,3609.21569216,3600.18326982,3600.18326982
2018-12-10T06:00:00Z,3558.26166584,3604.01877648,3554.79359606,3601.79494014
2018-12-10T07:00:00Z,3570.53385646,3574.72637468,3553.00075483,3561.80948883
2018-12-10T08:00:00Z,3558.48826135,3568.77818165,3558.48826135,3568.74695317
2018-12-10T09:00:00Z,3552.97843463,3557.7700135,3538.20851672,3557.7700135
2018-12-10T10:00:00Z,3565.66787503,3565.66787503,3560.32043822,3560.54829206
2018-12-10T11:00:00Z,3569.85701206,3584.64618925,3565.58981819,3571.1644526
2018-12-10T12:00:00Z,3552.36812301,3570.77170356,3548.84731749,3570.77170356
